Employee Id,Name,Job Title,Email,Manager,Status,Start Date,Department,Location,Salary,Bonus,End Date,Photo,Performance,Project,Entity,Recruiting,Skill,Role,Utilization,Source,level
p_d5Vi5yz8PeiRxz3NlANHoX,Rose Whitmire,Lead Product Marketing Manager,rose.whitmire@yahoo.com,p_qCDKYn7H4eDjqUryJPMEE0,Active,02/02/2018,Data Analytics,"San Francisco, United States",62694.54282,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon USA Inc.,,,,,,5
p_OMPBaDKKXKzLalVvZMN8eY,Thomas Wiese,Principal Super User,thomas.wiese@efficientoffice.com,p_qCDKYn7H4eDjqUryJPMEE0,Active,19/03/2018,Human Resources,"Mumbai, India",61596.56356,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon EU Inc.,,,,,,5
p_SvorGZCFj3U4Z2S2tMVfJ,Justin Bryant,Customer Care Trainer,justin.bryant@yahoo.com,p_qCDKYn7H4eDjqUryJPMEE0,Active,10/03/2018,Network Operations,"Paris, France",67525.14518,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Asia Inc.,,,,,,5
p_3XiiwpTdvFXwWFAZANiRxj,Marcus Jacobs,Principal Front End Developer,marcus.jacobs@gmail.com,p_qCDKYn7H4eDjqUryJPMEE0,Active,18/03/2018,Cybersecurity,"Sydney, Australia",65865.27301,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon Asia Inc.,,,,,,5
p_sCb6ic4q2Vow00jF1HuaX,Susan Ledford,Lead CFO,susan.ledford@yahoo.com,p_5JyQjteBDqYD2MdpiRZaL,Active,27/05/2018,Business Intelligence,"Mumbai, India",63301.70145,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon EU Inc.,,,,,,5
p_MeHaKimhIQsWWJUSk2Jhh,Letha Miller,Intermediate UI Designer (User Interface Designer),letha.miller@hotmail.com,p_5JyQjteBDqYD2MdpiRZaL,Active,11/02/2018,User Experience (UX) Design,"Sydney, Australia",56789.23672,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon Canada Inc.,,,,,,5
p_ANjN63qANdFLiSySLaK6GkG,Kenneth Moody,Intermediate Writer,kenneth.moody@gmail.com,p_5JyQjteBDqYD2MdpiRZaL,Active,19/03/2018,User Experience (UX) Design,"Berlin, Germany",60302.34922,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon Asia Inc.,,,,,,5
p_2b5pWtC5PMa5SnHJFdRB9,Gregory Carter,Lead Procurement Specialist,gregory.carter@godaddy.com,p_ng3VrADKPibREmzANnRfhn2,Active,27/01/2018,Customer Support and Success,"San Francisco, United States",64390.01027,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Retention,Agentnoon Canada Inc.,,,,,,5
p_4tLlRuIcPklAXrvt7wszn,Miriam Ham,Senior Product Manager,miriam.ham@gmail.com,p_ng3VrADKPibREmzANnRfhn2,Active,06/03/2018,Customer Support and Success,"Sao Paulo, Brazil",60988.57155,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Self-serve,Agentnoon USA Inc.,,,,,,5
p_HduK7kuEPje5pN0EAM5fK,Terry Lewis,Business Intelligence Analyst,terry.lewis@godaddy.com,p_ng3VrADKPibREmzANnRfhn2,Active,07/02/2018,Data Science,"Paris, France",59055.22077,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon Canada Inc.,,,,,,5
p_U1i4pSXERXgObThyNcjac,Larry Bonine,Junior IT Trainer,larry.bonine@hotmail.com,p_IaB6iGrfoSFEUOLFhd8yDK,Active,14/04/2018,Cloud Computing,"Sao Paulo, Brazil",68285.43824,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon Asia Inc.,,,,,,5
p_0nT7KiOpMIRBiVQ1Ho9zn,Esther Bost,VP of Sales,esther.bost@outlook.com,p_IaB6iGrfoSFEUOLFhd8yDK,Active,03/05/2018,Cloud Computing,"Dubai, United Arab Emirates",57489.00804,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon USA Inc.,,,,,,5
p_SLAS0j6eoA6IANPnzm3BFe,Pearlie Charlton,Junior Account Executive,pearlie.charlton@yahoo.com,p_IaB6iGrfoSFEUOLFhd8yDK,Active,04/01/2018,User Interface (UI) Design,"London, United Kingdom",65161.4218,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Re-Design,Agentnoon EU Inc.,,,,,,5
p_cVPkTv2DKZEeFaF9UhaqRH,Duane Campbell,Intermediate Benefits Administrator,duane.campbell@godaddy.com,p_IaB6iGrfoSFEUOLFhd8yDK,Active,06/03/2018,Information Technology,"London, United Kingdom",65493.51829,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,5
p_nANt277hXplyqbeNSvU0Vy,Catalina Garrison,Lead Customer Success Manager,catalina.garrison@yahoo.com,p_qrciBHFUMaZIfLANBQ38CO,Active,05/01/2018,Cybersecurity,"San Francisco, United States",60166.30907,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon Asia Inc.,,,,,,5
p_wMvNQjZQph2J7YSSinTpn,May Valot,Junior Marketing Specialist,may.valot@outlook.com,p_qrciBHFUMaZIfLANBQ38CO,Active,28/02/2018,Human Resources,"San Francisco, United States",52313.31189,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon EU Inc.,,,,,,5
p_MLCH99GErtO0dmklKtNj4,Judy Griffin,Principal Financial Analyst,judy.griffin@hotmail.com,p_qrciBHFUMaZIfLANBQ38CO,Active,18/02/2018,Sales and Business Development,"Paris, France",49384.7823,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon EU Inc.,,,,,,5
p_PIKkOH8SEj6DKiElsPTgrP,Lorraine Valle,Staff VP of Marketing,lorraine.valle@gmail.com,p_sU6n6RhYFSnlKrO8k9hkA,Active,14/03/2018,Data Science,"London, United Kingdom",59143.83524,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_XeJ68iQGIsjYfgKmhG73J,Annie Curry,Principal Market Research Analyst,annie.curry@outlook.com,p_sU6n6RhYFSnlKrO8k9hkA,Active,03/09/2018,Software Development,"San Francisco, United States",61830.49212,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon EU Inc.,,,,,,5
p_n92Abi1UvjartwJDEuWVS,Amy Mack,Customer Implementation Manager,amy.mack@efficientoffice.com,p_sU6n6RhYFSnlKrO8k9hkA,Active,28/04/2018,Network Operations,"Sao Paulo, Brazil",52809.50161,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon Canada Inc.,,,,,,5
p_rPkJvuXQmxZpzW6c61oQi,Raleigh Bannister,Principal Accountant,raleigh.bannister@outlook.com,p_bTi9G1ANSSHlwlh1kKO803,Active,02/02/2018,Cloud Computing,"Tokyo, Japan",63100.14235,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon USA Inc.,,,,,,5
p_FacdCK9E2Bv5mivFShYDKZ,David Whitehouse,Junior Content Strategist,david.whitehouse@yahoo.com,p_bTi9G1ANSSHlwlh1kKO803,Active,30/04/2018,Sales and Business Development,"San Francisco, United States",58170.85645,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon USA Inc.,,,,,,5
p_uYpcca44jTrpANIoTQWS69,Katherine Cooper,Lead IT Asset Manager,katherine.cooper@agentnoon.com,p_bTi9G1ANSSHlwlh1kKO803,Active,28/03/2018,Data Science,"San Francisco, United States",52781.26197,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Re-Design,Agentnoon USA Inc.,,,,,,5
p_9hgo9FzpegjBvDKYQjw0VS,Doug Odonnell,Lead Content Strategist,doug.odonnell@godaddy.com,p_GksiNPfADKTpG864kwxDKC1,Active,15/01/2018,Sales and Business Development,"Sao Paulo, Brazil",54082.49876,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_NEFUBKeOZ6DmJsXftr6PAN,Bertha Meli,Lead Senior Developer,bertha.meli@outlook.com,p_GksiNPfADKTpG864kwxDKC1,Active,11/02/2018,Data Science,"San Francisco, United States",58940.97767,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_A8newyqUkNeMZK3vK6sYZ,Nicholas Kolodziej,Lead Web Developer,nicholas.kolodziej@yahoo.com,p_GksiNPfADKTpG864kwxDKC1,Active,18/05/2018,Project Management,"Toronto, Canada",56407.63497,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon EU Inc.,,,,,,5
p_DUBux8B08hGK9P6SphZ5W,Thomas Kunkle,Intermediate Senior Developer,thomas.kunkle@efficientoffice.com,p_GksiNPfADKTpG864kwxDKC1,Active,11/02/2018,Operations and Logistics,"Toronto, Canada",63876.39492,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon Asia Inc.,,,,,,5
p_iaonEl7HaBK6jLANzEe6BV,Debra Redding,Lead CEO,debra.redding@gmail.com,p_pvcMPAOPizT1uoBmBBgPc,Active,22/01/2018,User Experience (UX) Design,"Sao Paulo, Brazil",60953.8844,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon Canada Inc.,,,,,,5
p_LJsDIwMjvZ5rlC0ubzVi6,Natasha Hannah,Staff HR Administrator,natasha.hannah@gmail.com,p_pvcMPAOPizT1uoBmBBgPc,Active,15/01/2018,Digital Marketing,"Berlin, Germany",55521.26318,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon Asia Inc.,,,,,,5
p_Oxd6BpCCDBGl9Foty0YLS,Hilda Gray,Principal Demand Generation Manager,hilda.gray@agentnoon.com,p_pvcMPAOPizT1uoBmBBgPc,Active,14/01/2018,Product Management,"San Francisco, United States",60431.09677,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_2zfYXAUkM5y22f2j8lKzDK,Nancy Forbess,Intermediate CFO,nancy.forbess@outlook.com,p_pvcMPAOPizT1uoBmBBgPc,Active,02/01/2018,Data Analytics,"London, United Kingdom",56286.05157,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_vwEK3FjR5tU8RioALNNfDK,Viola Portillo,Lead Director of IT,viola.portillo@godaddy.com,p_npNzxyDKXbM0FqBCSBxa77,Active,09/03/2018,Sales and Business Development,"London, United Kingdom",64107.58436,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon Canada Inc.,,,,,,5
p_yG02gUj5cUZNyUmhvzHKz,Edna Durdan,Account Executive,edna.durdan@gmail.com,p_npNzxyDKXbM0FqBCSBxa77,Active,08/02/2018,Finance and Accounting,"Toronto, Canada",58669.93549,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon USA Inc.,,,,,,5
p_d9EUPqu27isYESMOkc3IZ,Allen Hausner,Principal Web Designer,allen.hausner@godaddy.com,p_npNzxyDKXbM0FqBCSBxa77,Active,22/10/2018,Network Operations,"Mumbai, India",63706.96428,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon Canada Inc.,,,,,,5
p_in2UE2OZdaJN8DK1QSE5yB,Joe Cintron,Executive Assistant,joe.cintron@hotmail.com,p_0tRl2izsRYw9SBHoAXh2i,Active,19/01/2018,Human Resources,"Paris, France",53238.61173,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon USA Inc.,,,,,,5
p_ANhGKUDKWr7QKi8sI1OIh4T,Christine Blackburn,Lead IT Asset Manager,christine.blackburn@efficientoffice.com,p_0tRl2izsRYw9SBHoAXh2i,Active,20/03/2018,Sales and Business Development,"Tokyo, Japan",65365.5733,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,5
p_nEWHdaDKYLnXATW59cGuoh,Susan Cox,Staff Benefits Administrator,susan.cox@godaddy.com,p_0tRl2izsRYw9SBHoAXh2i,Active,18/01/2018,Finance and Accounting,"Toronto, Canada",75714.78821,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon EU Inc.,,,,,,5
p_M64e4BZlZJBQlTxXXyYlo,Geoffrey Chambers,Senior Developer,geoffrey.chambers@godaddy.com,p_0tRl2izsRYw9SBHoAXh2i,Active,12/02/2018,Software Development,"Paris, France",59936.04037,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon Asia Inc.,,,,,,5
p_4ewoxYTJzJgIPKYANVPJHP,Joseph Hicks,Principal Sr. HR Administrator,joseph.hicks@godaddy.com,p_aJDK6FhvnYkmyIVgNld3jN,Active,10/02/2018,Human Resources,"Berlin, Germany",42818.78772,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Canada Inc.,,,,,,5
p_b6ZX0G8TLIhDkRas408wB,Anna Watkins,Junior Network Engineer,anna.watkins@yahoo.com,p_aJDK6FhvnYkmyIVgNld3jN,Active,01/01/2018,Data Analytics,"London, United Kingdom",64684.26662,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon USA Inc.,,,,,,5
p_ERx7m0dstMNEYNUCnnKxZ,Lionel Wilson,Social Media Manager,lionel.wilson@yahoo.com,p_aJDK6FhvnYkmyIVgNld3jN,Active,28/04/2018,Sales and Business Development,"Mumbai, India",67521.9173,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Self-serve,Agentnoon USA Inc.,,,,,,5
p_Y6fz8mUDKuRS4qsBdAGE0AN,Beverly Cline,Intermediate Product Manager,beverly.cline@hotmail.com,p_aJDK6FhvnYkmyIVgNld3jN,Active,17/02/2018,Quality Assurance,"Paris, France",52212.72357,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon EU Inc.,,,,,,5
p_f3KHj80g6wMVS3QrCeW27,Elia Maltba,Senior Data Scientist,elia.maltba@efficientoffice.com,p_DKtLGxliTlMsYKwf6TDKLly,Active,22/03/2018,Sales and Business Development,"Berlin, Germany",61131.94097,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,5
p_kvZIcVVBq1gvt0CpJYLjf,Karen Decarlo,VP of Product,karen.decarlo@efficientoffice.com,p_DKtLGxliTlMsYKwf6TDKLly,Active,12/01/2018,Data Analytics,"Dubai, United Arab Emirates",58808.67628,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon USA Inc.,,,,,,5
p_EKdprUl6F2185ZHGgMZrC,Leticia Jones,Staff Business Development Associate,leticia.jones@yahoo.com,p_DKtLGxliTlMsYKwf6TDKLly,Active,06/04/2018,Operations and Logistics,"Sydney, Australia",67611.46991,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon EU Inc.,,,,,,5
p_T5cqgwRl6qQ1NfuKJFZOd,Shane Golden,Customer Care Trainer,shane.golden@agentnoon.com,p_AvnsJtFHe9Ule3QtLVA5y,Active,29/01/2018,Quality Assurance,"Dubai, United Arab Emirates",68901.83555,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon EU Inc.,,,,,,5
p_0ArzlOPWEX0kvJCDT6UDi,Rhonda Hall,Junior HR Generalist (Human Resources Generalist),rhonda.hall@hotmail.com,p_AvnsJtFHe9Ule3QtLVA5y,Active,20/02/2019,Human Resources,"Tokyo, Japan",57249.73765,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Self-serve,Agentnoon Canada Inc.,,,,,,5
p_W8AJFmYIPhDKxqrXq2U7ANe,Mike Crampton,Network Engineer,mike.crampton@gmail.com,p_AvnsJtFHe9Ule3QtLVA5y,Active,14/01/2018,Sales and Business Development,"Sydney, Australia",56551.47932,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon Asia Inc.,,,,,,5
p_vLnCoiQQOKmzPrgDKKlmfx,Sean Cuadrado,Senior Event Coordinator,sean.cuadrado@gmail.com,p_fguK78Ehbm9TAuqcgD46AN,Active,26/05/2018,Systems Administration,"Berlin, Germany",49423.72732,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon USA Inc.,,,,,,5
p_29xJyKaZJANlyq5tGiVuLr,Bonnie Spears,Technical Recruiter,bonnie.spears@efficientoffice.com,p_fguK78Ehbm9TAuqcgD46AN,Active,10/02/2018,Cloud Computing,"Sydney, Australia",67759.98682,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,5
p_sXc78rCbsptMgVQUSEALF,Betty Mcwhirt,Staff IT Auditor,betty.mcwhirt@agentnoon.com,p_fguK78Ehbm9TAuqcgD46AN,Active,08/06/2018,Cloud Computing,"San Francisco, United States",59164.12031,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon Asia Inc.,,,,,,5
p_DKfb3tDKc8lpH8zi3GN34NQ,Angelina Powell,Junior Compliance Auditor,angelina.powell@outlook.com,p_DK0SHVu5OQ4mJznw7AjqWM,Active,06/09/2018,Cloud Computing,"Dubai, United Arab Emirates",62426.77968,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon EU Inc.,,,,,,5
p_w9CBzqFbjANhly7pdaaj96,Nicole Lintz,Junior Sales Team Lead,nicole.lintz@hotmail.com,p_DK0SHVu5OQ4mJznw7AjqWM,Active,01/04/2019,Cloud Computing,"Toronto, Canada",57149.2626,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon Asia Inc.,,,,,,5
p_2bY7BNoFu2vPSrmcFQdr2,David Gough,Principal Content Strategist,david.gough@efficientoffice.com,p_DK0SHVu5OQ4mJznw7AjqWM,Active,27/03/2018,Systems Administration,"Sydney, Australia",62917.18969,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Self-serve,Agentnoon Canada Inc.,,,,,,5
p_DKmemZ6YmNA7VJE25wRB9X,Michael Bolen,Staff Sales Operations Analyst,michael.bolen@hotmail.com,p_jpyTdYaERASbrPgCmubq1,Active,10/02/2018,Operations and Logistics,"San Francisco, United States",58284.74348,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon Canada Inc.,,,,,,5
p_fyITuFBNSU79DKANuhCnSbj,Karen Reny,Senior Web Developer,karen.reny@outlook.com,p_jpyTdYaERASbrPgCmubq1,Active,10/04/2018,User Interface (UI) Design,"Sao Paulo, Brazil",69816.95183,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon Asia Inc.,,,,,,5
p_7ANCcTcdANAxxSZOMkDK4Mpd,Mary Hinojosa,Junior Cybersecurity Analyst,mary.hinojosa@efficientoffice.com,p_jpyTdYaERASbrPgCmubq1,Active,08/03/2018,Systems Administration,"San Francisco, United States",58266.4031,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon USA Inc.,,,,,,5
p_2eJDKoTupIbtnC8SqANJDKhr,Daina Smith,Senior Training and Development Specialist,daina.smith@yahoo.com,p_MxANuTtpeuuWS3t99fUAANL,Active,21/01/2018,Finance and Accounting,"Sao Paulo, Brazil",56336.63455,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon Canada Inc.,,,,,,5
p_DrSxVZTlCnONGmuDDK1ZRy,Jackie Brown,Software Implementation Specialist,jackie.brown@hotmail.com,p_MxANuTtpeuuWS3t99fUAANL,Active,27/05/2019,User Interface (UI) Design,"Dubai, United Arab Emirates",66669.22607,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon EU Inc.,,,,,,5
p_uz1kJNcG8oBTDKOZ0HJBQ2,Cory Mayfield,Senior CHRO,cory.mayfield@gmail.com,p_MxANuTtpeuuWS3t99fUAANL,Active,25/04/2018,Systems Administration,"London, United Kingdom",50851.41943,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon Asia Inc.,,,,,,5
p_YeANfITMcrNdANqr51DKZthp,Deana Shepherd,Senior Technical Support Specialist,deana.shepherd@godaddy.com,p_MxANuTtpeuuWS3t99fUAANL,Active,21/02/2018,Quality Assurance,"Tokyo, Japan",51888.69405,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Canada Inc.,,,,,,5
p_LiANHQolNwhAffvbDKM5v4a,Eric Hollingshead,Intermediate E-commerce Specialist,eric.hollingshead@efficientoffice.com,p_eDEweIUJn08Dhv9btiNAN0,Active,25/11/2018,Data Science,"Dubai, United Arab Emirates",64881.04767,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Asia Inc.,,,,,,5
p_EaKnLKMQBMobyn8fyvbcy,Rebecca Strode,Lead Demand Generation Manager,rebecca.strode@hotmail.com,p_eDEweIUJn08Dhv9btiNAN0,Active,14/02/2018,Finance and Accounting,"Sydney, Australia",47497.06003,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon USA Inc.,,,,,,5
p_3fE9ODlPfE8lonyDWTU2p,Greg Pagel,Intermediate Cybersecurity Analyst,greg.pagel@agentnoon.com,p_eDEweIUJn08Dhv9btiNAN0,Active,29/03/2018,Cloud Computing,"San Francisco, United States",59306.89786,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon USA Inc.,,,,,,5
p_QDKRbFJSP6li45ODKiNH3HE,James Courson,Intermediate CFO,james.courson@efficientoffice.com,p_DKVjuSDKLZ34ANsgSXpYNDKPL,Active,03/05/2018,Software Development,"Paris, France",60483.76122,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon USA Inc.,,,,,,5
p_DfWSzgsRK6ZANGxJ6U1kG8,Jared Friedman,Principal IT Project Manager,jared.friedman@hotmail.com,p_DKVjuSDKLZ34ANsgSXpYNDKPL,Active,02/02/2018,Software Development,"San Francisco, United States",53364.19438,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon USA Inc.,,,,,,5
p_8senlQPVkG2S1PMPRufnR,Albert Mcclinton,Staff VP of Marketing,albert.mcclinton@hotmail.com,p_DKVjuSDKLZ34ANsgSXpYNDKPL,Active,24/04/2018,Information Technology,"Dubai, United Arab Emirates",57934.02261,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon USA Inc.,,,,,,5
p_G3B8i4dPYnujRZyWVv3hN,Diane Williams,Senior IT Consultant,diane.williams@godaddy.com,p_DKVjuSDKLZ34ANsgSXpYNDKPL,Active,03/01/2018,Business Intelligence,"Sao Paulo, Brazil",61393.58757,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,5
p_TlSsRIc47vY0L6DZQHJYO,Joe Sprague,Senior Social Media Manager,joe.sprague@gmail.com,p_vH81dHQaN1ZjzJyB8FVnk,Active,30/06/2018,User Interface (UI) Design,"San Francisco, United States",53243.74346,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Self-serve,Agentnoon Canada Inc.,,,,,,5
p_mjZTRRsSGOhVvKXDwqkPK,Charles Carter,Staff IT Auditor,charles.carter@hotmail.com,p_vH81dHQaN1ZjzJyB8FVnk,Active,03/09/2018,Network Operations,"Tokyo, Japan",46412.62493,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,5
